hospital_id,name,type,address,city,state,pincode,latitude,longitude,phone,email,website,beds,specialties,operating_hours,emergency_services,ambulance_available,icu_beds,ventilators,oxygen_supply,blood_bank,accreditation,source,timestamp
OSM-50143,Surya Hospital,Hospital,,,,,17.2482259,80.1470769,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932742
OSM-50144,SAI Maruthi,Hospital,,,,,17.2483483,80.1462684,9849999792,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932744
OSM-50145,Hanuman,Hospital,,,,,17.249002,80.146059,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932745
OSM-50146,Jabilli Mother and Child Hospital,Hospital,"Wyra Road, Beside RCM Church",,Telangana,507001,17.2493484,80.1450913,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932747
OSM-50147,Medinova,Hospital,,,,,17.2507323,80.1439842,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932749
OSM-50148,Spandana Heart Care Centre,Hospital,Wyra Road,,Telangana,507001,17.2510535,80.14348,8742229000,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932751
OSM-50149,Kinnera Hospital,Hospital,"Wyra Rd, B K Bazar Colony, Nizampet, Khammam.",,Telangana,507001,17.251074,80.1433392,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932753
OSM-50150,Ramakrishna Nursing Home and Hospital,Hospital,,,,,12.9364329,77.583477,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932755
OSM-50151,St Anns,Hospital,Nayudupeta Road,khammam,,,17.251107,80.12465,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932757
OSM-50152,Sassoon Hospital,Hospital,,,,,18.5251434,73.8695664,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932758
OSM-50153,Buggaveeti ENT,Hospital,,,,,17.2477468,80.1497409,8742223620,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932760
OSM-50154,Guru Hospital,Hospital,,,,,17.2480618,80.1485574,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932761
OSM-50155,Narayana Hospital,Hospital,,,,,17.2488031,80.1467813,8742653733,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932763
OSM-50156,Gowthami Hospital,Hospital,,,,,17.2488668,80.1466659,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932764
OSM-50157,Gangothri Hospital,Hospital,,,,,17.2489854,80.1466483,9396993474,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932766
OSM-50158,Surya Hospital,Hospital,,,,,17.2492386,80.1461888,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932768
OSM-50159,Samaikhya,Hospital,,,,,17.2521367,80.1436115,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932769
OSM-50160,SV,Hospital,,,,,17.2521041,80.1439681,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932770
OSM-50161,Newlife,Hospital,,,,,17.2521772,80.1440463,8742222777,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932772
OSM-50162,Madansingh,Hospital,,,,,17.2524486,80.144212,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932774
OSM-50163,Cure Emergency Hospital,Hospital,"NST Rd, Balaji Nagar, Khammam",,Telangana,507001,17.2522634,80.1444034,0874222929,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932776
OSM-50164,Sriraksha,Hospital,,,,,17.2523413,80.1444172,9951905940,,https://www.sriraksha.org/,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932778
OSM-50165,Nikhila Hospital,Hospital,"H No -11-2-52/1, Balaji Nagar, Beside Old Cpm Office Andhra Bank Line",,Telangana,507117,17.2519496,80.1444711,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932780
OSM-50166,Apollo,Hospital,,,,,17.2502091,80.145292,8742246872,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932782
OSM-50167,Meghana,Hospital,,,,,17.250304,80.145006,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932784
OSM-50168,Bala Hospital,Hospital,,,,,10.9969296,76.995705,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932785
OSM-50169,Unknown Hospital,Hospital,,,,,10.6171687,77.9407588,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932786
OSM-50170,Arogyasree Health care trust,Hospital,,,,,17.4301742,78.3937323,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932788
OSM-50171,"Kongunad Hospital, Coimbatore",Hospital,"11Th Street, Tatabad, Gandipuram, Coimbatore",,Tamil Nadu,641012,11.018058,76.9604883,,,,,,,Yes,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932790
OSM-50172,Sheela Clinic,Hospital,"Tatabad, Coimbatore, East Power House Road",,Tamil Nadu,641012,11.01843,76.9604642,,,,,,,Yes,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932792
OSM-50173,Christuraj Hospital,Hospital,,,,,9.7117351,76.6813947,,,,,,,Yes,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932794
OSM-50174,Saifee Ambulance,Hospital,,,,,18.9599377,72.8314957,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932795
OSM-50175,Sanjeevani Vitalife Medipoint Hospital,Hospital,New DP Road,Pune,,411007,18.5649263,73.8022626,,,,,,,Yes,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932797
OSM-50176,LifeLine Hospital,Hospital,,,,,18.5597445,73.8062674,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932799
OSM-50177,KMC Hospital,Hospital,,,,,13.3534806,74.7893684,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932800
OSM-50178,Dr. Chowdhary,Hospital,,,,,18.5547291,73.8082012,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932801
OSM-50179,Dr. Bonagiri,Hospital,,,,,18.5554816,73.8088556,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932803
OSM-50180,Surojini Devi Eye Hospital,Hospital,,,,,17.3990359,78.4447966,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932804
OSM-50181,Star Hospital,Hospital,"8-2-596/5, Road No 10, Banjara Hills",,Telangana,500034,17.4156911,78.4454609,4044777777,info@starhospitals.in,https://www.starhospitals.in/,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932807
OSM-50182,Rainbow Hospitals,Hospital,,,,,17.4148145,78.4475692,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932809
OSM-50183,Fernandez Hospital,Hospital,"D.No: 4-1-1230, Opp. YWCA, Abids Road, Bogulkunta",,Telangana,500001,17.3921498,78.4793651,4040222300,,https://www.fernandezhospital.com,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932812
OSM-50184,Oxygen Hospital,Hospital,Vikrampuri,,,,17.4556983,78.4984034,,,,,,,Yes,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932814
OSM-50185,Unknown Hospital,Hospital,,,,,20.7123797,70.9889474,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932815
OSM-50186,Government Hospital,Hospital,JC School Road,Vitla,,574243,12.763476,75.0978784,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932818
OSM-50187,Appasamy Hospital,Hospital,,,,,13.0750445,80.2151198,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932819
OSM-50188,Appasamy Hospital,Hospital,,,,,13.073239,80.2148826,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932820
OSM-50189,Appolo Clinic,Hospital,,,,,13.0892073,80.2178866,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932822
OSM-50190,Sri Vinayaka Poly Clinic,Hospital,"80 Feet Road, SBM Colony, Near-Bank Colony Bus Stop, Banashankari 1st Stage",bangalore,,560050,12.939058,77.5510802,8026728455,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932825
OSM-50191,RMV Hospital,Hospital,,,,,13.0322788,77.576876,,,,,,,Yes,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932826
OSM-50192,Yashomathi Hospitals,Hospital,Varthur Road,Bangalore,,,12.9559302,77.7112689,,,,,,,Yes,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932828
OSM-50193,Singareni Area Hospital,Hospital,,,,,17.9109978,80.8012159,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932830
OSM-50194,"Sankara Eye Hospital, Kanchipuram",Hospital,"No.1, 3Road Cross St. Sankar Nagar, Pammal",,Tamil Nadu,600075,12.965059,80.128212,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932833
OSM-50195,Shree Sakthi Hospital,Hospital,,,,,18.5883392,73.8015444,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932835
OSM-50196,Little Lourdes Hospital Kidangoor,Hospital,,,,,9.6834087,76.6117672,,,,,,,Yes,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932837
OSM-50197,Mallya Audikesh Diagnostics Center,Hospital,Infantry Road,Bangalore,,560001,12.9815051,77.6011944,8022868423,bengaluru@medinovaindia.com,https://www.medinovaindia.com/,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932840
OSM-50198,Mallige Medical Centre,Hospital,"Crescent Rd,Nehru Nagar,Gandhi Nagar",Bangalore,,560001,12.985247,77.5803846,8022203333,,https://www.mallige.com/,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932844
OSM-50199,Srm Speciality Hospital,Hospital,"50 Bharathi Street, Ramapuram",,Tamil Nadu,600089,13.0331325,80.1810857,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932847
OSM-50200,SRM Dental Hospital,Hospital,,,,,13.0321291,80.1801201,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932849
OSM-50201,Holy Family Hospital Plassanal,Hospital,,,,,9.7062998,76.7598364,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932851
OSM-50202,"Sushrusha Hospital, Kozha Kuravlingad",Hospital,,,,,9.761646,76.5677558,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932853
OSM-50203,ZP rural Hospital,Hospital,,,,,17.5831138,74.4457383,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932855
OSM-50204,"Shridevi Hospital, Tumakuru",Hospital,"1st Cross, M. G. Road, K R Extention",,Karnataka,572101,13.3392288,77.1045572,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932858
OSM-50205,"Surya Hospital, Coimbatore",Hospital,"Anna Nagar,Ganapathy, Coimbatore, Sathy Main Road",,Tamil Nadu,641006,11.0390101,76.979517,,,,,,,Yes,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932862
OSM-50206,Unknown Hospital,Hospital,,,,,17.4693193,78.4778376,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932864
OSM-50207,Remedy Hospitals,Hospital,,,,,17.4636217,78.4567398,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932866
OSM-50208,Fair Pharma,Hospital,,,,,10.8927566,76.9246984,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932868
OSM-50209,Vasan eye Care Hospital,Hospital,,,,,10.9560967,76.9540004,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932870
OSM-50210,Karva Hospital,Hospital,,,,,18.5009733,73.8461063,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932872
OSM-50211,Ayurvedic Hospital,Hospital,,,,,18.6548547,73.7696807,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932874
OSM-50212,Jeevan Deep Medicare Centre,Hospital,"A-35-36,Niranjan Complex,Sus Roadashan",Pune,Maharashtra,411021,18.5433023,73.7838607,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932877
OSM-50213,Devine Hospital,Hospital,"110,6Th Main Iti Layout Benson Town Post",,Karnataka,560046,13.0038999,77.6039313,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932880
OSM-50214,Anand Hospital,Hospital,,,,,18.6539354,73.7646919,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932883
OSM-50215,"Government Taluk Hospital,Koyilandy",Hospital,,,,,11.4425414,75.6926043,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932886
OSM-50216,Carewell Hospital & Research Centre,Hospital,Nullipady,,Kerala,671121,12.5113561,74.9982867,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932888
OSM-50217,"KIMS, Kasaragod",Hospital,"Near New Bus Stand, Ashwini Nagar",,Kerala,671121,12.50755,74.9909039,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932891
OSM-50218,Lalbagh Nursing Home,Hospital,Siddapura Road,,,,12.9452313,77.5861734,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932893
OSM-50219,Dr. Batra Clinic,Hospital,,,,,12.9797287,77.7271089,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932894
OSM-50220,Mamata Hospital.,Hospital,,,,,19.1673026,73.2341504,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932896
OSM-50221,Vatsalya Maternity and Surgical Hospital,Hospital,"Mahakali Apartment, Katrap Midc Road, Katrap, Badlapur(E)",,Maharashtra,421503,19.1653819,73.2309738,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932898
OSM-50222,Dube Hospital,Hospital,,,,,19.1661295,73.2355095,,,,,,,Yes,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932900
OSM-50223,Government Maternity Hospital,Hospital,,,,,12.9988604,77.5817424,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932901
OSM-50224,Soujanya Clinic,Hospital,,,,,12.9681189,77.54325,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932903
OSM-50225,Kanva Diagnostics Collection Centre,Hospital,,,,,12.967291,77.5429164,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932904
OSM-50226,Sahyadri Hospital,Hospital,"Plot No.9B, Neena Society, S.No.1484.A/B, Paud Road, Opposite Vanaz Engineering",,Maharashtra,411038,18.5075061,73.8058341,,,https://sahyadrihospital.com/,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932908
OSM-50227,"Krishna Hospital, Pune",Hospital,"2, Anjanwel, Prashant Society, Paud Road",,Maharashtra,411038,18.5092055,73.8128199,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932910
OSM-50228,Nandi Hospital,Hospital,,,,,11.4729282,75.6423564,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932911
OSM-50229,Unknown Hospital,Hospital,,,,,11.4723474,75.6413982,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932913
OSM-50230,Aakash Fertility Centre & Hospital,Hospital,"No:10, 100 Feet Road, Opp. Hotel Ambika Empire, Vadapalani",,Tamil Nadu,600026,13.0554597,80.2118365,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932915
OSM-50231,Unknown Hospital,Hospital,,,,,12.9445695,80.1210689,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932916
OSM-50232,Chavakachcheri Base Hospital,Hospital,,,,,9.6616371,80.1669594,4213215429,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932918
OSM-50233,New Akshay Mallya Hospital,Hospital,"93/1, 565, Srinivasa Complex Ring Road Attached To Main Road",,Karnataka,560037,12.9568527,77.6990468,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932921
OSM-50234,Rajan Eye Care Hospital,Hospital,"5,Vidyodaya East Second Street, Behind Vidyodaya School",Chennai,Tamil Nadu,600017,13.0508335,80.2434416,3405000300,rajaneye@vsnl.com,https://rajaneyecare.com/,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932924
OSM-50235,Unknown Hospital,Hospital,,,,,10.3285722,76.9558507,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932925
OSM-50236,Siddarth Municipal Hospital,Hospital,"Siddarth Municipal General Hospital, Opp Motilal Nagar Post Office, Goregaon (W), Mumbai",,Maharashtra,400104,19.1597156,72.8399209,,,,,,,Yes,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932936
OSM-50237,Avadi Hospital,Hospital,,,,,13.1174941,80.1008132,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932937
OSM-50238,Presidency Hospital,Hospital,Whitefield Road,,,,12.9951629,77.69923,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932939
OSM-50239,Naliyath Medical Chamber,Hospital,,,,,9.9432462,76.3741513,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932940
OSM-50240,LEAF HOSPITAL,Hospital,"Plot No: 3 & 4, Jayalaxmi Apartments, Beside Bajaj Electronics, Near Kondapur X Roads",Hyderabad,Telangana,500084,17.4629614,78.3673949,6940188229,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932944
OSM-50241,Bone & Joint Clinic,Hospital,,,,,12.2655089,76.644961,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932945
OSM-50242,Ambicare Hospital,Hospital,,,,,17.4535178,78.364084,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932947
OSM-50243,BGS Gleneagles Hospitals,Hospital,"67, Uttarahalli Road, Kengeri",,Karnataka,560060,12.90306,77.4974982,,web.enquiries@globalhospitalsindia.com,https://bgsgleneaglesglobalhospitalbengaluru.com/,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932949
OSM-50244,Dr. Nathaji Nursing Home,Hospital,,,,,12.8302996,79.7031901,,,,,,,Yes,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932952
OSM-50245,Rishi Valley Rural Health Center,Hospital,,,,,13.6417645,78.4526879,,,http://rvrhc.blogspot.com/,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932954
OSM-50246,Kalpana Lifeline Hospital Pvt. Ltd,Hospital,"Plot No.16, Ambadi Road, Opposite Akshay Hotel, Vasai(W)",,Maharashtra,401202,19.388889,72.8251108,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932957
OSM-50247,Srinivas Clinic,Hospital,29 Main,,,,12.9073391,77.5830655,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932961
OSM-50248,Unknown Hospital,Hospital,,,,,16.7168057,74.2411131,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932963
OSM-50249,Unknown Hospital,Hospital,,,,,13.0043642,77.5652959,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932965
OSM-50250,Madhukar General Hospital,Hospital,"Mahalaxmi Society , Hingane, Khurd Vitthalwadi Sinhagad Road",,Maharashtra,411051,18.4789234,73.8241232,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932968
OSM-50251,Dr. Naik Clinic,Hospital,,,,,18.4745644,73.8140764,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932970
OSM-50252,Vijaya Laxmi Nursing Home,Hospital,Ricca Bazar,,Telangana,507001,17.2434963,80.1420154,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932972
OSM-50253,Renduchintala Radhakrishna Eye Hospital,Hospital,Harkara Bavi Road,Khammam,,,17.2435489,80.1373461,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932975
OSM-50254,sree dhanalakshmi family clinic,Hospital,,,,,13.0583046,80.211745,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932977
OSM-50255,Metro Hospital,Hospital,,,,,12.8915893,77.560715,,,,,,,Yes,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932978
OSM-50256,Jevan Vikas Hospital,Hospital,,,,,19.1106501,72.8483274,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932980
OSM-50257,Dr Kasbekar Sterling Hospital,Hospital,On Sion-Panvel Exprsssway Sector - 7 Vashi Navi Mumbai,,Maharashtra,400703,19.0698454,72.9873953,2266804444,,http://www.navimumbai.wockhardthospitals.com,,,24/7,Yes,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932983
OSM-50258,Brookefield Hospital(A Unit Of Sanjeevani Hospital),Hospital,"521, 522, Vijayalakshmi Square Itpl Main Road Kundallahall Near Cosmos Mall",,Karnataka,560037,12.9668213,77.7168891,,,,,,,Yes,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932986
OSM-50259,Indira Gandhi Medical College and Research Institute,Hospital,Vazhuthavur Road,Puducherry,Puducherry,605009,11.9404008,79.7962236,4132277291,,https://igmcri.edu.in,,,,Yes,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932989
OSM-50260,JOY Hospital,Hospital,,,,,19.0558773,72.8973945,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932991
OSM-50261,Inlaks Hospital,Hospital,,,,,19.0466131,72.8964218,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932992
OSM-50262,Government Hospital,Hospital,56/18,,Andhra Pradesh,518360,15.7704779,77.4786118,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932995
OSM-50263,Unknown Hospital,Hospital,,,,,11.2693724,75.7767933,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932996
OSM-50264,Lotus Hospital,Hospital,,,,,11.3266236,77.7306301,,,,,,,Yes,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.932998
OSM-50265,PSG Hospitals,Hospital,"P.O. Box. No.1674,Peelamedu,Near Psg College Of Technology",,Tamil Nadu,641004,11.0188398,77.0073136,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.933000
OSM-50266,K T V R Group Hospital,Hospital,"P.B.No -2750, Narayana Guru Hospital, Road Sai Baba Colony",,Tamil Nadu,641011,11.026167,76.9499384,,,,,,,Yes,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.933003
OSM-50267,Tenet diagnostics,Hospital,Spice Garden Compound Road,"Marathahalli, Bangalore",,,12.9573067,77.7087044,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.933005
OSM-50268,L.K. Diagnostic,Hospital,,,,,17.4512881,78.5354859,,,,,,,Yes,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.933007
OSM-50269,L.K. Hospitals,Hospital,"4-159 & 4-172, Near Raghavendra Theatre, Maruthi Nagar, Malkajgiri",,Telangana,500047,17.4513853,78.5352525,,,,,,,Yes,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.933014
OSM-50270,ESI Hospital,Hospital,,,,,12.995242,77.6523255,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.933016
OSM-50271,Karunalayam Hospital,Hospital,,,,,12.9111263,77.7073377,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.933017
OSM-50272,SDS Tuberculosis Research Centre and Rajiv Gandhi Institute of Chest diseases,Hospital,,,,,12.9367955,77.5907094,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.933019
OSM-50273,Dental Hospital,Hospital,,,,,17.451435,78.5311968,,,,,,,Yes,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.933021
OSM-50274,Maiya Multispecialty Hospital,Hospital,"34, 10Th Main 1st Block, Jayanagar",,Karnataka,560011,12.942614,77.5854533,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.933023
OSM-50275,Bhadra Homeo,Hospital,PERUNGUDI,CHENNAI,,600096,12.9663879,80.2474724,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.933025
OSM-50276,Narayana Netralaya,Hospital,"#37, Castle Street, Opp Sacred Heart Church, Ashok Nagar, B.E",,Karnataka,560025,12.9671401,77.6094485,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.933028
OSM-50277,Nagappa Hadli Hospital,Hospital,"M S Palya, Bharath Nagar,Hesaraghatta Main Road,Vidyaranyapura Post",,Karnataka,560097,13.0829889,77.5489026,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.933030
OSM-50278,"Vasan Eye Care Hospital, Nagarabhavi",Hospital,"No-5, 20 Th Cross, Malagala Under Pass Ring Road",,Karnataka,560091,12.9746134,77.5129757,,,http://www.vasaneye.in/,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.933033
OSM-50279,Rc Hospital,Hospital,"No. 484/A, Ideal Homes Township, 18th Main Road, Rajarajeshwarinagar",,Karnataka,560098,12.930936,77.5153776,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.933035
OSM-50280,Veturi Child Health Centre,Hospital,,,,,12.9263226,77.5156579,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.933036
OSM-50281,Ketham's Hospital Pvt. Ltd,Hospital,"# 50/2, Vidyaranyapura, Nanjappa Main Road",,Karnataka,560097,13.0686568,77.5582571,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.933038
OSM-50282,"Government Hospital, Harihar Taluk Hospital",Hospital,"Vidyanagara, Harihar",,Karnataka,577601,14.5039199,75.8094779,,,,,,,Yes,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.933040
OSM-50283,Coimbatore Bone and Joint Foundation (P) Ltd.,Hospital,"#1091, Mettupalayam Road ,North Coimbatore Bus Stop",,Tamil Nadu,641002,11.0149404,76.9543844,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.933042
OSM-50284,Ragavendra Hospital,Hospital,,,,,13.0425433,77.5155377,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.933044
OSM-50285,Guru Kripa Clinic,Hospital,,,,,13.0349833,77.5676844,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.933045
OSM-50286,Deeksha Orthopaedic Hospital,Hospital,,,,,13.0973922,77.5964894,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.933047
OSM-50287,Shushrusha Hospital,Hospital,,,,,13.0997316,77.5980216,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.933048
OSM-50288,Deiva Hospital,Hospital,"4,Tps Nagar,Medical College Road",,Tamil Nadu,613007,10.7746145,79.1231818,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.933050
